path,bytes,sha256,kind,modified,attribution_hint,is_os_noise
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7247.JPG","301218","83ab86eca5354d3da18e255c2456f42e739f1867303d0696f2ba898922995fbf","image","2020-08-06T10:40:50.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7248.JPG","215589","b908f28d422d36e157aaf5b2f44344873b3cd652d3e4da6ae113c19e6d6d7315","image","2020-08-06T10:40:50.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7249.JPG","287730","3a10f36a4273cfbcd7d9de8ef5dcc9bb0a30d99667e8154d00b0cd7a6b75fdde","image","2020-08-06T10:40:50.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7250.JPG","148007","ca9493318028e21c4c37f9bcdef7b9e357a3a89c9bf59fe697f4ec50c24a41d2","image","2020-08-06T10:40:51.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7251.JPG","165680","ab2ca662d7b672900df45fde3689374bd1f9afa972c5eadaccf6dd9becadd94f","image","2020-08-06T10:40:51.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7252.JPG","117027","b8734f4563599d60a9916e74a943686784028b3e284dfe5a6560b5b43812b0aa","image","2020-08-06T10:40:51.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7253.JPG","216830","502d4ccda40641dffbe0bc9b1b9bbd0bc617c313170ccb3ff2337184c7d63ab6","image","2020-08-06T10:40:51.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7254.JPG","187165","35f653bea061767f84fc3621e44d5e94167a60ec0fe4c12298850f7040e5ec08","image","2020-08-06T10:40:51.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7255.JPG","429830","367b282af7293c958f8aaf6429bda0e6c4577ada49f72faaacedc68ed8050284","image","2020-08-06T10:40:51.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7256.JPG","184055","9fadb0204ff4408ddae3687083554f2144e37d2f89a22a24e31566dcd5ca8c6a","image","2020-08-06T10:40:51.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7257.JPG","144571","c2bde3fb7d0cb11bca53a0ab6c30df97cd6d575a846506ab535a68531178dc10","image","2020-08-06T10:40:51.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7258.JPG","232376","d76fb5ef0718a0e4b43d75a120791ae7cb48c798ed0dd16ba4a7c7de9f0fa4b3","image","2020-08-06T10:40:52.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7259.JPG","207325","a772879c0247d4ef16351b3422138e6db90d1f74162f4f60063f8a1abab7a24a","image","2020-08-06T10:40:52.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7260.JPG","149068","af0a58fc4f540b6020dbd18cc2d209b1196334520035897fe035a443e10d2438","image","2020-08-06T10:40:52.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7261.JPG","174830","16fde560c2cf1c1905e8c7cf983f3c2b144d8f8c30afcd98a880d9c7302fb01c","image","2020-08-06T10:40:52.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7262.JPG","143309","fccbd743d0f8e6c83b8776b9e9e64ce6e7106bdc53b5bfaace950bf71dfce0e8","image","2020-08-06T10:40:52.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7263.JPG","152056","da529dda05f0fb44e6f8f09202da1e9c044ffbac41970761debeb3b456eba68b","image","2020-08-06T10:40:52.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7264.JPG","198633","c47046aebc3e7e59a1bfbcace3cc1aaad37bf21a56ca11cd01b3700f5b12dfd9","image","2020-08-06T10:40:52.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7265.JPG","119439","7e4eb0aa5e66a735f274f81fb523393107b787b2e527b2bdbf95a910400617a6","image","2020-08-06T10:40:52.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7266.JPG","318255","900857f42b08ef67f2190af6cd4dacb2e1deb043c1db4e131a0d8786facef96f","image","2020-08-06T10:40:53.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7267.JPG","236052","3173c7f377159ff13fdfc8220c621d7efde2ba01ed4c02e30323952202cf6be5","image","2020-08-06T10:40:53.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7268.JPG","76500","703292c42df0e0aa4c59189bb84811ebb8ee2ec627d770ef9aaac1a88dc548a1","image","2020-08-06T10:40:53.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7269.JPG","169543","82aeda99baee206e0a0aaa48c28d011f83ffc1040aeaee90a0723b07db8ae530","image","2020-08-06T10:40:53.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7270.JPG","150714","e4a3c8548f900fc77d49ee92eadb2b4359cc5df30d6194cfb1fc19963db90922","image","2020-08-06T10:40:53.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7271.JPG","156071","2cac7201c20c3a184e2ed9eddb4ef1a6e582678d38f96173e231fbc2425ebe4b","image","2020-08-06T10:40:53.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7272.JPG","143309","fccbd743d0f8e6c83b8776b9e9e64ce6e7106bdc53b5bfaace950bf71dfce0e8","image","2020-08-06T10:40:53.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7273.JPG","211227","5da4043e7c557e710fbaa2d7e0ca788a96c7e5bc4931f1536382c289ca63b365","image","2020-08-06T10:40:53.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7274.JPG","117328","02046091787046097eba235c2489b37ef15adfc53cf3ee8bfc8369010efd4f98","image","2020-08-06T10:40:53.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7275.JPG","140812","89ee54cce234ec282825e1cfe14e952acf261e87971a1a77424c5d04ac08087d","image","2020-08-06T10:40:54.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7276.JPG","214549","68f3234c1774a4c439164c61b7e5639986b3564ebab75f551aecfde890924009","image","2020-08-06T10:40:54.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7277.JPG","209241","f9602f834d1b000628eeb1016a59e548388122c75a9f33c28838ed7ae717ac9e","image","2020-08-06T10:40:54.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7278.JPG","221726","f46516404783435e7dc783035d48c89440cc27df4e0e023bbeaf1056acedadd3","image","2020-08-06T10:40:54.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7279.JPG","229360","5b52b1f4a3ba405128e1689196f08ecdad28784f8864b3d4862149688d580178","image","2020-08-06T10:40:54.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7280.JPG","273655","4e01cfc7281610a385e2596b8699b7de39c027d2047a995bfae36331c42b43c9","image","2020-08-06T10:40:54.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7281.JPG","344625","c51c5777da6a76aae9bcf85a241029dcec771118d6856de4ef720e098233bcef","image","2020-08-06T10:40:54.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7282.JPG","132134","b992c24f968f559df19a70019731d668ed2a2864c51e377d98e3b08b31b861d4","image","2020-08-06T10:40:54.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7283.JPG","205363","66ea548e5a4414b3e8cdb58fb03192786081cc1a459e297141e9b45101235a05","image","2020-08-06T10:40:55.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7284.JPG","82962","0f9432272c8d3bb3d82dbe9f75a85b91d5ea0ef61c47d517fe9fa27a489cd313","image","2020-08-06T10:40:55.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7285.JPG","92054","4737a61e72d19c76640c65ceb65b5498337e314117e623a304284d9698f40e80","image","2020-08-06T10:40:55.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7286.JPG","89096","d6e2cdea8a615c87989f5a2d9cacfbbb22f534b715d054176b8a6137f18530f9","image","2020-08-06T10:40:55.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7287.JPG","114382","243193d544dcfe1b1df50a206f4db64a10559a9155f20c7ad16b294c5fc5fef6","image","2020-08-06T10:40:55.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7288.JPG","264822","c4c10d37e2b7abc711674cb249eed441625f6782c0f7316ff99114c9fd327c5f","image","2020-08-06T10:40:55.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7289.JPG","255835","575d75a99e75eb513bfb391c05b7fcf537b99ace703506eb83a1d146bc8f9b8e","image","2020-08-06T10:40:55.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7290.JPG","206662","95d382f49be30f234a24990f362ed95c687c10c6959c2ee77f784738f66f4a55","image","2020-08-06T10:40:55.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7291.JPG","249131","604414fcacc9c976bc8c2505e6ab60f23ce979317dc8deeb2e63fec98c1d46c3","image","2020-08-06T10:40:56.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7292.JPG","154310","c3d1e62d1d6f025149968df7cf048435c2f481af8b8a2aba0d219bba0e2987bc","image","2020-08-06T10:40:56.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7293.JPG","293046","e27e4c9466e8ef71a3d3f1966fce09258ae36df807187d2308be8a0500e432e1","image","2020-08-06T10:40:56.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7294.JPG","284238","7e90f5775ba25ed32a301b44626221f00f38ec89ff2c458d93fe52c56d509d56","image","2020-08-06T10:40:56.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7295.JPG","258157","15746b96a64c9dee252b66afff20d5069160de05be7039fe054d8d0b1ccdbf9f","image","2020-08-06T10:40:56.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7296.JPG","265997","38072a8179b3e0e271696def9f8eb547148006f4aa225012104ca4e599bcad6d","image","2020-08-06T10:40:56.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7297.JPG","223105","a4628f795fef9168c7f800815932169fe020763a6cfaf2403d6f160421551eed","image","2020-08-06T10:40:56.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7298.JPG","256348","a45805ad6384792ffc946f53a4367e2c5e5519210f8fdfd36d6e04987558d949","image","2020-08-06T10:40:56.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7299.JPG","125451","eb772520bf14610002dd0746e1201533169f996bdd96daab9e28720f35f969fb","image","2020-08-06T10:40:57.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7300.JPG","174623","68b0af8fde474f1b5aad17cbfdf5e855a131046676be1abcd91af6d9aa22cbf1","image","2020-08-06T10:40:57.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7301.JPG","251046","e1dab392a5ab1c5b50f7fdbdf25822fb059147f19ed46683f0cff64c7a8820d0","image","2020-08-06T10:40:57.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7302.JPG","126087","2d123379df76f8a4f676c5ef74dd61416cf98596eeac0f6d17fe0a2f8a5dd01e","image","2020-08-06T10:40:57.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7303.JPG","96144","3e6019f82008471dc789dc5550f86bdc4636b030149ea9a75221f8043b46d5e8","image","2020-08-06T10:40:57.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7304.JPG","189720","fcb71f6ba1571f6dc2e2e02343748a933020c8fcf9d2745169efd06b2d280f33","image","2020-08-06T10:40:57.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7305.JPG","244091","683059fbb9648af473d3576db85f5b5bfa1f450b8d76b23502a7b0fa149037c9","image","2020-08-06T10:40:57.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7306.JPG","240409","2f615361465ce6aed7000d4d7176947da27e6b69307cc979477f8bcd89188d85","image","2020-08-06T10:40:57.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/IMG_7307.JPG","371319","67bcca0fdaa03ea24df370e20d95da34d344617685bf0ed893f097a7de378809","image","2020-08-06T10:40:58.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/khq9wz - Veronica Fayos Carretero.jpg","217679","3cc55aa394a87748fc8d45658f018c5f326b0894f0831806736123bb868612c4","image","2020-08-05T23:57:38.000Z","Veronica Fayos Carretero","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/Screen Shot 2020-08-06 at 13.36.54.png","8128806","7c6e33bbbaecb1a95dc5c12ad2e0131f6699fe10df8a9b24fac8dc3ffb28a1ab","image","2020-08-06T10:36:55.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/Screen Shot 2020-08-06 at 13.37.33.png","6550202","433679f66e6538d8b97caf66c4512d215b981432b7d007164ee6686c1d0e6ecc","image","2020-08-06T10:37:34.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/Screen Shot 2020-08-06 at 13.38.14.png","7355364","547532eadd4e9a6f7954653d53064d323f334214428758afee1712d7f6a12d96","image","2020-08-06T10:38:15.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/Screenshot_140 - Julio del Rey Fernández.jpg","95766","805c1afc14ce5a472e816eeada26764a247c8f8a1f48b0e71346d8711f75db8c","image","2020-08-06T00:03:24.000Z","Julio del Rey Fernández","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/Screenshot_2020-07-31-19-19-56-268_com.nianticproject.ingress - Giuseppe.jpg","720365","eb383fb40ffe3fb53e10f892d2cdc873d93468287e6964e1c673d2ac2b83403a","image","2020-08-06T00:03:41.000Z","Giuseppe","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/Screenshot_20200731_170802_com.cradle.iitc_mobile - Alexander Helmeke.jpg","804977","17c728dc5f9ca9a7dfd1f43d6ca6090652b7c98cadc41d28d781dd4155dee4bd","image","2020-08-06T00:00:46.000Z","Alexander Helmeke","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/Screenshot_20200731_222917_org.exarhteam.iitc_mobile - Ute Heikaemper.jpg","1377198","3f3972a0316101aa656c5b4270800691c9b17bd1dbae14b7febc1a588834ad29","image","2020-08-05T23:53:06.000Z","Ute Heikaemper","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/Screenshot_20200731-192853_2 - Francheska Morales.png","596625","db89fa4f415aa7041bc6a17a5db241f14017b892b175172964127ba61bc056dc","image","2020-08-05T23:58:53.000Z","Francheska Morales","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/Screenshot_20200731-205821_Ingress - Michele Trevisanello.jpg","1801803","b409cda01a6eab5c3d9b24565042001e8c5ef33ee56f9931f3e1bf072e7ad206","image","2020-08-05T23:56:45.000Z","Michele Trevisanello","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/Screenshot_20200801-002601 - Tic portonovo.jpg","585936","302def8262094a032b7e847be80942ef6af0b0fdcb4f2412e99aef980b8cdb6c","image","2020-08-06T00:02:18.000Z","Tic portonovo","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/Screenshot_20200801-021522_IITC Mobile - Jenn Atk (1).jpg","630135","881da584781769f4656bbca1098e45ba4050324d8ce2904241d041a3b1bb2d0b","image","2020-08-06T00:03:29.000Z","Jenn Atk","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/Screenshot_20200801-021522_IITC Mobile - Jenn Atk.jpg","630135","881da584781769f4656bbca1098e45ba4050324d8ce2904241d041a3b1bb2d0b","image","2020-08-06T00:03:11.000Z","Jenn Atk","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/WhatsApp Image 2020-07-31 at 9.02.39 PM - Darshan raj (1).jpeg","109093","2c21534ff7c65c3d29c61d023f1a4c7cd4abb296315bc8185803bc6a9637ac32","image","2020-08-06T00:03:45.000Z","Darshan raj","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Stars/WhatsApp Image 2020-07-31 at 9.02.39 PM - Darshan raj.jpeg","109093","2c21534ff7c65c3d29c61d023f1a4c7cd4abb296315bc8185803bc6a9637ac32","image","2020-08-06T00:03:39.000Z","Darshan raj","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Txt/.DS_Store","6148","d65165279105ca6773180500688df4bdc69a2c7b771752f0a46ef120b7fd8ec3","other","2020-08-05T23:47:20.000Z","","true"
"source-data/historical-campaigns/2020-07-the-big-bang/Txt/countries.jpg","344053","7ccaf53234b1f4cb9e7a244f85ff64274fd4d7cc01b05550bbc3f2195cd77986","image","2020-08-02T07:09:08.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Txt/countries01.jpg","99526","a1265047359be6fa6b6a88277a9eea8f3da3990e27f29204e6b494bbd8297bf3","image","2020-08-02T04:44:31.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Txt/countries1.jpg","263298","f51f7cca795b1a4d0a90daac3dcc2e1ee607ccedb3da7d584ee82319394e3d95","image","2020-08-04T19:16:37.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Txt/scores.jpg","1887559","caeb59c5c26119a102c792034a9a6533791391f56a4c5ea46c72f3510f840199","image","2020-08-02T07:09:58.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Txt/scores1.jpg","1110647","ccb09dc9a182d8fd627e92679baca607ba5ebc3d739287e8f1edc370755ca24c","image","2020-08-04T19:15:38.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Txt/Screen Shot 2020-08-06 at 2.39.48.png","7148532","a1b286ab3aadd12ab5acaa7ed3d40580d313e87b4b9441e2a95d42a5d0855b58","image","2020-08-05T23:39:48.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Txt/Screen Shot 2020-08-06 at 2.39.55.png","7567687","75066e9fa9bf47b53cbf9a57a540b77fdf33f35e1c235afebf85a7a596add03f","image","2020-08-05T23:39:56.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Txt/Screen Shot 2020-08-06 at 2.40.10.png","7404296","ee2814dd7f18a0702a84280feed407cddb4d7cbb348bc3f3b68825efadf0ad34","image","2020-08-05T23:40:10.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Txt/TheBigBang - All agents.csv","6926","bb430b19a86f2665e3a12afc383cfd53333d8001d87384a83ce9e8ca4354c108","dataset","2026-08-07T05:06:18.621Z","All agents","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Txt/thebigbangcores.jpg","948162","46aa5242ab6155069e579f2faeeca13879e04de135b7b15d47031ab1b5c8eeb3","image","2020-08-03T15:19:33.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Videos/1min Story.mp4","45309370","8bcbadda1d4842f5fc889042d70e1b2e5d92c4c42efe6a4ad3a7ee97374f9a7f","video","2020-08-19T18:28:59.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Videos/20200731_212322 - Marcelo Motoyama.mp4","10194965","09da35049b03fc0a3dd82240b80591026ee988a3c2369c415a124f488dfc2f7a","video","2020-08-01T15:13:29.000Z","Marcelo Motoyama","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Videos/20200731_235415 - Ethan Shalev.mp4","34336346","cac5e0b550b3279facf1822a4171c54387e49d582ee36a2f6e7e0fdb0cc37f1b","video","2020-08-05T22:40:56.000Z","Ethan Shalev","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Videos/adam.mp4","18232833","8f5e6c919c063f9717d38dd6c9deb620a219322cd9c61021f07ede5a71c45b46","video","2020-08-01T12:30:57.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Videos/Agents.MP4","49091940","694b1ca6213edfebc51d484584861d3a6070f0a449445175b290396b9e302c15","video","2020-08-01T10:44:47.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Videos/gif star.mp4","54914615","dad22e5a948adc63039f5fd4c174338d25bded67a4b7a32eae4bb942b2fbd129","video","2020-08-05T11:44:11.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Videos/IMG_6826.MOV","20656389","e79f32c8e4232bf192a7f395cb9610e0600f2e2423a232acc962a2b6b83b55e1","video","2020-08-01T10:45:56.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Videos/IMG_6949.MP4","4711772","3d76795f3853f497e470044cb3de4aa3c85d0f997d83bf354a9013191c428db2","video","2020-08-01T10:45:00.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Videos/IMG_6967.MP4","70461798","4695667b23792961e776f17bcc490aa605d81bbfb8f1e7db1959c8e253b6c299","video","2020-08-01T10:45:02.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Videos/IMG_6970.MOV","193424244","8ddd8e7acdf7bdb56a61fc92341c2052a9d4e35f4b6261e748c47a61ebeb7cbe","video","2020-08-01T10:45:21.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Videos/IMG_6971.MOV","10398527","44fd7cebc02e06cf911fff9a0cb3f394cbd13039a821fc7239652a5e53e0862c","video","2020-08-01T10:45:56.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Videos/IMG_6973.MOV","16661575","6e9234f973409ec6bc63893f2b41ee7702da8f1e701fdb1db31312ead0d49730","video","2020-08-01T10:45:56.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Videos/IMG_6978.MOV","14583982","fb0ea6dddde493db590bf7f6a0e29d4fb46abdf32d16362536507a5155f09061","video","2020-08-06T10:39:43.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Videos/TheBigBang.mp4","45030903","21f8bff08f4d04a05c9aaff9a349bfaa3f236648c338bb64e07488302067a1b4","video","2020-08-08T17:19:44.000Z","","false"
"source-data/historical-campaigns/2020-07-the-big-bang/Videos/thebigbangISRAEL.mp4","39033186","f893d47be14a1f5e5a6f99edb600861165135468d967e60a11dfeace86f0bd23","video","2020-08-01T11:18:09.000Z","","false"
